Time,Date,NB Guess,SVM Guess,Tweet Text
15:21:47,2016-12-08,2,2,Wasn't aware First Class @Delta provides in-flight live entertainment:  attendant doing magic tricks under guise of "sobriety checks".
15:22:08,2016-12-08,2,2,Weather and aircraft maintenance delays outta #BTV, thanks @united for moving me to Delta. #ServiceWithASmile
15:22:22,2016-12-08,1,1,Looks like @united is adjusting upgrade policies to Hawaii as the fleet gets shifted to flat beds. https://t.co/RAGqjRvlrX #PaxEx
15:22:34,2016-12-08,2,2,I have accumated a lot of @JetBlue points. Going to NH for a weekend in Jan. Not sure where else I would like to go in the US. 🤔
15:22:35,2016-12-08,2,2,@KathrynTappen @Delta that is real beast mode
15:22:42,2016-12-08,2,2,@BrookeBCNN @Delta tell Baldhd she fired n old filth
15:22:59,2016-12-08,2,2,.@laptoptravel ❤️ https://t.co/EKx7b6KHrK
15:23:14,2016-12-08,2,2,@KLM zoeken jullie ervaren customer service agents in de Caraïben?!
15:23:18,2016-12-08,2,1,Pretty good Internet speed today, 19.25 Mbps, flying back to DFW on @united. (Yes, it's a Ka-band 737-700.) #paxex
15:23:19,2016-12-08,2,1,@KathrynTappen @Delta Is it just Delta or all airlines?
15:23:37,2016-12-08,2,2,Enroute YVR to Frankfurt in @lufthansa business class comfort; that's my plane! https://t.co/EZ1RTRhRwD
15:23:42,2016-12-08,2,2,@united really 🙄🤔
15:23:43,2016-12-08,2,2,@Delta Me too! Next flight leaves in 30 min, unless they are circling the runways too!!
15:23:51,2016-12-08,2,2,@Jenniphr_Leigh https://t.co/FVjvLT0xcG
15:24:02,2016-12-08,2,1,@JetBlue that's definitely possible!
15:24:07,2016-12-08,2,2,@theharleyjade @SouthwestAir @nexxxtlevel @chadwhitexxx @BangBrosDotCom @BangBros_MIA harika kalçalar ve süper
15:24:15,2016-12-08,2,2,@Delta DL583 PVG still waiting on bag 2 b rerouted after delay. Last name Pekrul. Flt departs in 10 min &amp; no update locally
15:24:18,2016-12-08,1,1,Will @Delta's domestic fleet renewal drive earnings growth? Learn more here: https://t.co/D3s7Rev2JS $DAL #airlines #investing
15:24:25,2016-12-08,2,1,@VirginAtlantic oh I certainly will ❤️️ what happens in #Vegas ...
15:24:28,2016-12-08,2,2,Too bad we could never be great and have off till September @_sugatits https://t.co/jpXc0VYYjg
15:24:33,2016-12-08,2,2,@SamFeldtMusic @KLM sounds pretty uncomfortable to live or work on, damn
15:24:50,2016-12-08,2,2,@SouthwestAir one time a passenger purposely blocked me from leaving the plane can I get an upgraded seat
15:24:53,2016-12-08,2,2,When #bae locks eyes with you 😍✈️ @Delta  #plane #jetsetter #airbus #aerosexual #avgeek #ATL #travel #boricua… https://t.co/RxvApgIf1x
15:25:00,2016-12-08,2,0,Finally get to watch  the high powered anchor on cnn. My birthday today brooke and your my favorite present  chuck. https://t.co/x2qiEt0kEU
15:25:02,2016-12-08,2,0,@beryl_boyce @VirginAtlantic sure will lovely
15:25:03,2016-12-08,2,1,@SpiritAirlines I will be flying with you soon. I would like to know if carrying my laptop in my backpack can be handled as a personal item?
15:25:13,2016-12-08,2,2,@united semantics.. how will you enforce it.  What about the 'personal item'?  Does a laptop bag count as your carry-on? think it through
15:25:14,2016-12-08,2,2,To celebrate 2 graduations &amp; a retirement we are going this year with whole family https://t.co/KsgbJJ7mn2
15:25:15,2016-12-08,2,2,@tkhuynh @TIME @MONEY @united united is already offering similar perks, they are also starting to add free alcohol for Eco international.
15:25:18,2016-12-08,2,2,@LucyWoiL @AmericanAir 2 hour wait for our bags to be retrieved, $12 dinner vouchers and a night at the comfort suites….
15:25:32,2016-12-08,2,2,@AmericanAir not falling for it - fool me 100x, shame on you - fool me the 101st time, shame on me

Going to give @SouthwestAir a chance
15:25:42,2016-12-08,2,2,I feel some type of way that this @SouthwestAir flight has fritos as a snack option. Our entire plane now smells like corn and feet -_-
15:25:44,2016-12-08,2,0,Thank god I'm flying @Virgin and @Delta for my trip to Cancun, and not @SouthwestAir. Thanks for keeping it together @Delta and @Virgin !!
15:25:54,2016-12-08,2,0,@AmericanAir been a great day flying with you, as always. Left my iPad on 1st flight, #AA649 seat 16d, help! 🙏😇 #pilatesgirl
15:26:06,2016-12-08,2,2,@southwestair wish I had 4 more flights, but I’m home for the year! I’m willing to pour a bucket of ice water on my head for 3k points.
15:26:06,2016-12-08,2,2,#SoaringWithDisneyMoanaSweepstakes https://t.co/km8pO2g5iS
15:26:07,2016-12-08,2,1,@FlyFrontier I will be flying with you soon. I would like to know if carrying my laptop in my backpack can be handled as a personal item?
15:26:09,2016-12-08,2,1,@SouthwestAir is there a way to get a job that's not listed?
15:26:11,2016-12-08,2,2,@Delta You guys really messed up my flight. The connection was delayed and I got to the second flight with the door already shut.
15:26:18,2016-12-08,2,2,@AmericanAir After 30min more to finalize the log book we took off 2hrs late. Cabin crew did a nice job esp the Spanish speaking crewman.
15:26:20,2016-12-08,2,2,@LaraLunardi @united well, you going to call him, or what? Lol jk
15:26:21,2016-12-08,2,2,@LucyWoiL @AmericanAir while we pay for a night of our resort hotel that we don’t get to use. All because of….paperwork on an 8:15am flight?
15:26:35,2016-12-08,2,2,@Delta The flight got delayed but they wouldn't open the door to let me in!
15:26:48,2016-12-08,2,2,@AmericanAir fixed just prior to departure #nevermind
15:26:54,2016-12-08,2,1,@JetBlue any chance that any of the 12 days of deals will depart from CLE ? Or are the deals only gonna be good for the same ppl everyday?
15:26:58,2016-12-08,2,0,Congrats to our fellow @PRWeekUS nominees for 'Best in Corp. Branding', @ascensionorg, @BankofAmerica, @united &amp;… https://t.co/Q0Ye32ARc1
15:27:08,2016-12-08,2,0,Thanks for the help, @delta, in getting a change in reservation made! Customer Rep was great!
15:27:23,2016-12-08,0,0,@JetBlue thanks!
15:27:24,2016-12-08,2,2,What a scam you guys @SouthwestAir are.Low fares but not able to purchase, not once but twice.3rd time, price up by $ 30.00.Never SWA
15:27:25,2016-12-08,2,2,@united on flight 4269. Have a premium economy seat 1A, but disappointed nowhere to store my purse and carryon except all the way in back😩
15:27:33,2016-12-08,2,2,I'm just trying figure out why it's going to take 4-6 hours for my bag to arrive to Clarksville, TN from Nashville, TN??! @AmericanAir
15:27:42,2016-12-08,2,2,What's the deal with the Intranet/Employee res @united?! Been down for hours, and I'm trying to list...
15:27:46,2016-12-08,2,2,@JetBlue the sale is back on I don't see the prices....I have documentation is that not false advertising??? #fail
15:27:54,2016-12-08,2,2,@JetBlue Ohhhh I like that! #ChallengeAccepted https://t.co/jgaBMFSkwn
15:27:56,2016-12-08,2,1,@united that ain't no regular #stroopwafel
15:28:07,2016-12-08,2,2,No more free overhead bin on @United: Is an extra fee for oxygen next? via @washingtonpost https://t.co/1gRRBDadqP
15:28:09,2016-12-08,2,0,@Delta done. Awaiting my reimbursement.  *thanks in advance*
15:28:17,2016-12-08,2,2,im so over @AmericanAir , just sat on runway for almost an hour with no explanation. now they tell us we are going back to gate... 🙄
15:28:19,2016-12-08,2,2,@KLM Wat gebeurt er als een vogel het raam van een vliegtuig raakt? #durftevragen
15:28:22,2016-12-08,2,2,Remind me to stop flying @delta. I never learn.
15:28:29,2016-12-08,2,2,@United now I'm in 23A  ugh!
15:28:36,2016-12-08,2,2,@AlaskaAir that is not preparing for winter weather, it shows lack of preparation, you are the only airline to cancel flights wholesale
15:28:43,2016-12-08,2,0,@SouthwestAir thanks! maybe cookies next time?
15:28:47,2016-12-08,2,2,Interesting news on @flybe - @VirginAtlantic couldn't make @ABZ_Airport &amp; @EDI_Airport - #LHR work with #LittleRed: https://t.co/IObWZmoFTG
15:28:47,2016-12-08,2,2,@Sarah_Carter @jeremypiven @VirginAmerica queen of window seats!
15:28:54,2016-12-08,0,2,So proud of @united! https://t.co/YNyZua9dQN
15:28:59,2016-12-08,2,2,@AmericanAir 3.5 hour delay (originally for mechanical) not just sitting on airplane. Bad customer service. Not flying ever again with AA.
15:29:13,2016-12-08,2,0,@AmericanAir thank you. She got very angry; she followed me to TSA. she used profanity to express her anger at me taking her picture.
15:29:33,2016-12-08,2,2,@AmericanAir 

Well.... I have called over 15 times in three months and no call back... Sorry my DM number is AAUSA01289088 - Thanks much
15:29:39,2016-12-08,2,2,@AmericanAir 3.5 hour delay (originally for mechanical) now just sitting on airplane. Bad customer service. Not flying ever again with AA.
15:29:40,2016-12-08,2,2,@JetBlue ok! My mission in the Bahamas is to find a ukulele
15:29:45,2016-12-08,2,2,Thanks to @Delta for the great customer service fixing MY mistake last minute as I realized I had booked my flight for the wrong date.
15:29:48,2016-12-08,0,0,@AmericanAir #729, great crew , Lori and Karin, thanks for your service!
15:30:04,2016-12-08,2,2,RT @SouthwestAir: Since 2005, winner of our OU vs. UT Plane Pull is 1-10 in the #RedRiverShowdown https://t.co/6gF8ngvy3h #DigitalMarketing
15:30:06,2016-12-08,2,1,Its back! FLY AROUND USA! #NYC to #LosAngeles then to #Miami (#FLL) and back to #NYC for $191 nonstop [@JetBlue]… https://t.co/4XOdXQ2LKx
15:30:08,2016-12-08,2,2,RT @FlyFrontier: BIG NEWS! We�ve teamed up @TSA to make your travel even easier with TSApre� https://t.co/wn1DxMFIHs https://t.co/WS8OtwpeWN
15:30:09,2016-12-08,2,2,@wallyg17 @AmericanAir This may be standard cust service procedure 4 AA but our family holiday vacation has become a #travelnightmare
15:30:14,2016-12-08,2,0,Wonderful flight attendant on @United 789 today to Boston. Thanks for taking great care of me Angie. UA should give you a raise.
15:30:23,2016-12-08,2,0,@lufthansa you could have sorted it in 10 min. 😕😕. Frankfurt @airindiain team. Thank you very much. You guys are wonderful. 2/2
15:30:34,2016-12-08,2,2,@kristinagosta @united savage move tagging the airline in the tweet someone stop this girl #theyhavefamiles
15:30:46,2016-12-08,2,2,@DELTA landed in LAX 35 min ago and still not to the gate. This happens all the time here. What gives?
15:30:47,2016-12-08,2,2,@AmericanAir Flight AA0872 to St Thomas. Seriously this is ridiculous.
15:30:50,2016-12-08,2,2,@United - WHAT, you will charge for CARRY ON now! And we cannot book a seat with our family. Errrrr. Gets worse... https://t.co/CRHdcxGhDA
15:30:51,2016-12-08,2,2,@AmericanAir #aa0769 #badcustomerservice don't let a bunch of your employees with oversized carry preboard everyone else. #OutOfLuggageSpace
15:30:52,2016-12-08,2,2,@KLM willen jullie toch eens mijn profiel bekijken? https://t.co/V2NwInnbbM
15:31:00,2016-12-08,2,2,@jetblue there's two babies on this plane plz do the thing where we fly so fast they become old people
15:31:00,2016-12-08,1,1,@Delta Aviator/astronaut/US Senator (retired) John Glenn just died. Godspeed, John Glenn!
15:31:06,2016-12-08,0,0,@Delta Thank you, I will!
15:31:10,2016-12-08,2,1,@UWAthletics @AlaskaAir PDX??
15:31:12,2016-12-08,2,2,@KathrynTappen @Delta Might be a good story on how many times @NDFootball has flown them. #GoIrish
15:31:16,2016-12-08,0,0,@Delta look great got to have the cookie, love the popcorn upfront but loved the Goldfish even more bring them back… https://t.co/TNUm17IGaA
15:31:43,2016-12-08,2,1,🤔🤔🤔🤔 *checks PTO balance* https://t.co/n6hF2iwqm1
15:31:45,2016-12-08,2,2,Wtffff https://t.co/ScjkMoUIPs
15:31:52,2016-12-08,2,2,#disgrace @lufthansa @lufthansaNews. Can't help but feel that this lady wouldn't be their if she was German. 1st cl… https://t.co/qThqp5qUhj
15:31:56,2016-12-08,2,2,Still haven't seen my @AirCanada miles post to my @united account.  Glad I saved those boarding passes.
15:31:56,2016-12-08,2,2,@virginamerica U don't refund seat fees in the event of a 2nd upgrade 2 either first/main cabin select? #ridiculouspolicylosesthiscustomer
15:31:59,2016-12-08,1,1,@AlyMew @JetBlue Hawaii
15:32:00,2016-12-08,2,1,.@AlaskaAir deal with @VirginAmerica clears key hurdle in winning Justice Department approval #aviation https://t.co/k0WIGOBjrF
15:32:06,2016-12-08,2,1,Will you please help a young girl battling Leukemia and her family @AmericanAir ? #americanairlines please retweet https://t.co/L0rhzlDfVf
15:32:17,2016-12-08,0,2,This whole thread , brought tears to eyes.God bless you Hafiz https://t.co/mOI2qGunLU
15:32:25,2016-12-08,1,1,$54 Flights to Cuba #travel #FLIGHTS #cuba #deals https://t.co/37GT3SW6yD via @TravelLeisure @JetBlue
15:32:25,2016-12-08,1,0,I just entered to win an awesome prize from @Aptivada. https://t.co/zYfpuqgFbV @Y100MIAMI @JetBlue
15:32:27,2016-12-08,1,0,I just entered to win an awesome prize from @Aptivada. https://t.co/OlGTtpWRfG @Y100MIAMI @JetBlue
15:32:30,2016-12-08,2,2,2hr delay getting out of DFW, missed my connection in ATL...already rebooked with the update in my app when we landed. Thanks @Delta! 😊
15:32:31,2016-12-08,2,2,It's obvious that @united doesn't care about the business traveler. 5 hour flight out and back didn't have wifi working. #Inexcusable
15:32:32,2016-12-08,2,2,@Delta no worries I made my connection.
15:32:36,2016-12-08,2,2,@united @aprilmacie Geez, you guys delayed the same flight 4 times in one day?! Not to mention her other 3. No wonder she's angry.
15:32:39,2016-12-08,2,2,@JetBlue way to disappoint on the 12 days!!!  Flights to FL only 3 days next week!!  should be more days after the fiasco that was yesterday
15:32:41,2016-12-08,2,2,@richardcoventry @VirginAtlantic Hope you've managed to get something sorted, but not much can be done to replace pictures though 😞😞
15:32:44,2016-12-08,2,2,.@Delta Damian at the check-in counter at @flyLAXairport made a stressful luggage situation so much better. The best customer service ever!
15:32:48,2016-12-08,1,1,@e_russell @AmericanAir Would be an interesting comparison if AA, with a significantly larger Brazil operation, published a similar chart.
15:32:50,2016-12-08,2,2,@BMorganMusic @AmericanAir you definitely need to switch to @Delta 👍🏼
15:33:09,2016-12-08,1,1,https://t.co/6vd9L3MfaX RT https://t.co/9qjNSSqrG8
15:33:16,2016-12-08,2,2,Super disappointed in @Delta's horrific customer care with a family with young children. Considering how much we have spent?! Insulting...
15:33:17,2016-12-08,2,2,@DELTA how long does it take for sky miles to appear after flight?
15:33:26,2016-12-08,0,0,@bryawal @SpiritAirlines @nutanix  I would love to see for the new season! and a Big fat O
15:33:26,2016-12-08,2,2,@HafizRahman5 @lufthansa shocking!!! Prayers for the lady. Hope she makes it home safe!
15:33:32,2016-12-08,2,0,Got the grand tour today! Thanks @SouthwestAir ❤️ https://t.co/oyjdEPMbEG
15:33:35,2016-12-08,2,1,@AmericanAir @DFW (@ Skylink in DFW Airport, TX) https://t.co/2mMaszEzU6 https://t.co/n92YO5QrDz
15:33:47,2016-12-08,2,0,@AmericanAir thank you. Your reply means a lot.
15:33:49,2016-12-08,2,1,Thanks @DeltaAssist @Delta   12h flight from Narita. No entertainment. Offered tape. Safe?  Stack of cups instead. https://t.co/aVbEeU3LhA
15:33:59,2016-12-08,2,2,@wallyg17 @AmericanAir We work hard all year to go on a nice vacation &amp; we lost a day plus incur bag fees, delays, lost a night of hotel
15:34:10,2016-12-08,2,2,Yaaaayyy! Someone else is launching EDI-LHR fli... Oh it's Flybe 😧😢 https://t.co/GZe7gtvdeQ
15:34:14,2016-12-08,2,2,@AmericanAir your flight DFW-NRT is always be delayed Last time blamed on catering waited for plane from hanger and catering missed connect
15:34:18,2016-12-08,2,0,@united thanks for the upgrade!!!
15:34:30,2016-12-08,2,2,@united Even with the cert/pin code that was given I could not use my credit online. Online agent  still took 30min. Miss the old UA website
15:34:40,2016-12-08,2,1,@SouthwestAir when does the contest for #SouthwestPassport end?. Thank you. Army vet is ArmyStrong💪🏻
15:34:41,2016-12-08,2,2,@Delta You see? I knew we had a #connection!  #getit #cornyjokes 😅✌🏽️✈️
15:34:46,2016-12-08,2,0,On @JetBlue they have great WiFi and DirecTV but wouldn't of be great if they had @McDonalds?! &lt;@TheFatBoys voice&gt;
15:34:54,2016-12-08,2,2,Hoping @Delta flight from DTW goes better after door closes. Boarding = CHAOTIC DISASTER. No communication btwn gate and plane?! Do better.
15:34:56,2016-12-08,2,2,@united late 45min takeoff for my flight to DTW and, surprise, another late 45min takeoff back to IAD. Time to go back to @Delta
15:35:02,2016-12-08,2,2,Just as long as they don't get rid of the @Biscoffcookies! @Delta to offer new snacks on board: https://t.co/VG355z0x9t
15:35:05,2016-12-08,2,2,.@Delta testing a return to free meals https://t.co/giiDEH0Sn1 #airlines #airlinefood #airlinemeals
15:35:20,2016-12-08,2,2,@SouthwestAir https://t.co/N5RUZbJrJC
15:35:24,2016-12-08,2,2,@VirginAmerica 2.5 hr delay &amp; I asked if I could sit in an empty main cabin select row. Flight attendant said no. Real nice Virgin. WYXBZN
15:35:29,2016-12-08,2,2,@AmericanAir American Airlines forced checked my bag at the gate, lost it, $5,400.00 recently purchased items... Anything I can do? Pl Help
15:35:36,2016-12-08,2,2,@Delta I also rented a car from Alamo (one of your partners). How long do those miles take?
15:35:40,2016-12-08,2,2,Thanks @united -- u spoil me, what service. Landing my arrival plane beside my departure plane,… https://t.co/PXU1KIrq9Z
15:35:48,2016-12-08,2,2,@delta thanks but seated now and no time for this - fix your processes, you already took miles value away, now you… https://t.co/dccjhPJsqw
15:35:56,2016-12-08,2,2,@AmericanAir Is there a number I can call if i'm getting the run around by AA?
15:35:56,2016-12-08,0,0,Great views this morning on @AlaskaAir flight. Mountains are out. https://t.co/QZZCDiwHDQ
15:36:02,2016-12-08,2,2,tbh I think @united is actually just trying to get me to stop flying with them because I'm delayed literally every time 🙃
15:36:04,2016-12-08,2,2,😳😳😳😳 https://t.co/rrixQBV9m4
15:36:06,2016-12-08,2,2,Considering you are a #Paraolympian!  Come on! @AmericanAir https://t.co/GJaeY9t6jf
15:36:08,2016-12-08,2,2,@KLM Goedenavond. Wat is er precies met mijn boeking gebeurt naar Montpellier. Staat dat vlucht is geannuleerd en omgeboekt o.i.d.?
15:36:14,2016-12-08,2,0,. @VirginAmerica Send out some good vibes that my early flight tomorrow morning from @SeaTacAirport isn't cancelled/delayed! :) &lt;3
15:36:16,2016-12-08,2,2,Curious to know how many fans and drinks there were on said flight. @AmericanAir @DeltaAssist @weareunited https://t.co/6hg0DOmS8i
15:36:16,2016-12-08,2,2,@SouthwestAir Thanks for keeping it real on bags fly free and FREE overhead bin space!
15:36:20,2016-12-08,2,2,@Sarah_Carter @jeremypiven @VirginAmerica Who is sitting in the middle or aisle seat?
15:36:27,2016-12-08,2,2,Been stuck on the ground for atleast 40 minutes waiting for a gate now at LAX @Delta what gives
15:36:32,2016-12-08,2,2,@KLM duty supervisor of instructors?!
15:36:34,2016-12-08,2,2,@united ugggh a $25 cost for using overhead?
15:36:42,2016-12-08,2,2,@SouthwestAir has cancelled ALL FLIGHTS TO MEXICO WITH NO NOTICE! 😠😠HORRIBLE CUSTOMER SERVICE AT LAX!!!!
15:36:48,2016-12-08,2,1,Hey @JetBlue. Big fan. Love your holiday campaign...but uh how am I supposed to book this $65 fare to LAX if I have to travel...today?
15:36:53,2016-12-08,2,2,Curious to know how many fans and drinks there were on said flight. @AmericanAir @DeltaAssist @united  https://t.co/6hg0DOmS8i
15:37:00,2016-12-08,2,2,@VirginAmerica (cont.) Hope @AlaskaAir cleans your act up. WYXBZN
15:37:03,2016-12-08,2,2,@randybias @united what was the excuse for doing so ?
15:37:05,2016-12-08,2,0,@united congrats on the polaris lounge at ORD. Flew back from PVG yesterday. My first visit - much better than the old first class lounge.
15:37:06,2016-12-08,2,2,👀👀👀👀 what's this!!!! https://t.co/ggjc7I6flQ
15:37:14,2016-12-08,2,1,Thanks @AirCanada for not upgrading me AGAIN and also select me "randomly" for a SSSS.Dropping out of all of that in 17. @united here I come
15:37:30,2016-12-08,2,0,Thanks to @united for handling our weather delay with grace - and having us rebooked before we landed. Extra thanks to Diane A. at SFO
15:37:31,2016-12-08,2,2,@Delta - train your staff. And be kinder to families. Please don't ruin the trip of our dreams.
15:37:35,2016-12-08,2,2,@AmericanAir it also causes checkin delays as everyone now has to walk further back to find a spot for their luggage.
15:37:36,2016-12-08,2,2,@delta just delayed out flight 4 hrs - smiling faces now, we will see in 4 hrs - I'm not g… https://t.co/N2UcyLMw3h https://t.co/3ryq18MV5n
15:37:53,2016-12-08,2,2,@SturgisSports @AmericanAir always fly @Delta, waaaaay better
15:38:01,2016-12-08,2,2,@united @Preach_COOP But is the regular economy (with overhead bins) staying at the same price?
15:38:02,2016-12-08,2,2,@trainingyou_es @Delta @AirFranceFR No mire, es q no tenemos medidas d control y su maleta voló. Lo sentimos. Llamaremos a @navedelmisterio
15:38:09,2016-12-08,2,2,@Delta can I change the date of my flight to another time of equal or lesser value?
15:38:11,2016-12-08,2,0,@KLM  The best airline i have ever flown with in my entire life! 😍 thank you/obrigada
15:38:20,2016-12-08,2,2,I have a $100 @SouthwestAir Gift card so I was going to buy some extra miles.. but I can't use it to buy miles. Grrr
15:38:23,2016-12-08,2,2,@JetBlue @AppleBumm21 jet blue has muted me because I exposed their fraud
15:38:25,2016-12-08,0,0,All these brands are doing some amazing work! So much to learn in this industry 😁 Inspired! Congrats to all. https://t.co/JFsdFBN7TD
15:38:26,2016-12-08,1,1,@e_russell @Delta If I'm not mistaken, HNL-NRT will be sole 747 flight outside of DTW-NRT/ICN/PVG in the coming Summer 2017 schedule.
15:38:48,2016-12-08,2,2,@Delta - yes please! But can you help when you've transferred us to a partner airline? Call me 404-823-7787
15:38:49,2016-12-08,2,2,@Sivart_sti @united @randybias don't give them ideas please !
15:38:59,2016-12-08,2,2,@SouthwestAir you know I love you. I fly you 2-4 times a month. But this flight has been delayed 3 times now. Not worth the $$$
15:39:01,2016-12-08,2,2,@united like damn I didn't know y'all hated me so much
15:39:13,2016-12-08,2,1,@united @Preach_COOP I suspect that the basic will be at the price of the current economy and regular economy will be more. Correct?
15:39:14,2016-12-08,2,2,Wonder if my @southwestair flight will be delayed due to fog? I'll get home sooner or later. #sanfranciscofog #SFO-… https://t.co/k9UEuHGVzd
15:39:14,2016-12-08,2,2,Been to all 3 terminals &amp; 2 shuttle rides and still haven't accomplished anything @united - terrible customer service at Newark
15:39:31,2016-12-08,0,0,View from the wing. cc: @SouthwestAir https://t.co/IRr5oQiY9d
15:39:49,2016-12-08,2,2,@AmericanAir Support Staff met us @ JFK. They were nice but confused abt handling a checked bag now that we must transfer to LGA to get home
15:39:58,2016-12-08,2,0,@Delta was just wondering if the Westlake apperance was. Job fair
15:40:06,2016-12-08,1,1,VC Score In Focus for @JetBlue Airways Corporation (NASDAQ:JBLU) - Marion Business Daily : https://t.co/rfbZLRi1cP
15:40:13,2016-12-08,2,2,@lufthansa D-ABYT snuck in and out of SA at weird hours recently. When will she be here again?
15:40:38,2016-12-08,2,2,@bpressman1 @StevenSchirripa @NYRangers @gardenofdreams @iamjohnoliver @SebastianComedy @chrisrock @JerrySeinfeld @Delta we have to go
15:40:51,2016-12-08,2,2,@JetBlue regarding my experience on 12/7 please hv corporate contact me. advertised a price &amp; I was intentionally delayed in purchasing.
15:40:54,2016-12-08,0,0,@Delta thank you!!
15:41:00,2016-12-08,2,2,@AmericanAir not only did my flight  (#5959 from HSV to DFW) get delayed 2 hours but now I get my seat moved back 10 rows? What's up?
15:41:02,2016-12-08,2,2,@united UA4166
15:41:10,2016-12-08,2,2,What #excellentcustomerservice @united -- parking my late flight beside my connecting flight https://t.co/3hGZp1N68y
15:41:13,2016-12-08,1,1,#TBT  1994 and @Delta operated the Lockheed L1011 Tristar between Atlanta and @DublinAirport #avgeek https://t.co/DQ2qfs12qj
15:41:16,2016-12-08,2,2,@Unify_Nation ДMΞИ ДLL ИДΓIФИS @united @UN #GБ7 #teamworkmakesthedreamwork #teamworkfromhome👻 https://t.co/banRAroQs5
15:41:19,2016-12-08,2,2,@united thx for tricking us onto the tarmac #msp ya buttknockers
15:41:28,2016-12-08,2,2,@gary_kelly WOW,JUST WOW! Citing a lying,cheating,pervert, bankruptcy King-Drumpf- for more filled seats @SouthwestAir is so low, I'm out!
15:41:29,2016-12-08,2,2,@JeffFlake @AmericanAir American announced that they are cutting 25% of their announced flights to Cuba due to lack of interest.  Only Flake
15:41:30,2016-12-08,2,2,@PhantomPhan be prepared for some @united "prices fluctuate due to demand and inventory" something something but you're right @Preach_COOP
15:41:32,2016-12-08,2,2,@Delta - we are having a nightmare dealing with customer service for 5 days. Then flight canceled. Then put on another flight, then....
15:41:33,2016-12-08,2,2,@AmericanAir flights was suppose to depart 40 minutes ago. Great job sticking to a schedule.
15:41:36,2016-12-08,2,2,4:40am, finally in a hotel room, flying with @CathayPacific at lunch time. Thanks for lousy customer service + inconsistency @virginatlantic
15:41:37,2016-12-08,2,2,@AmericanAir So maybe next time...I will pay you as soon as I possibly can...or cancel my payment without notice...That sound fair?
15:41:38,2016-12-08,2,2,@JetBlue I still can't click on today's snow globe. Tried using my phone, chrome, and Firefox :-(
15:41:39,2016-12-08,2,2,And airlines reporting record profits...we need a sleigh! https://t.co/Qv7dLx19Dy
15:41:41,2016-12-08,2,1,Flying into La was majestic @SouthwestAir https://t.co/9iG2paUNwy
15:41:44,2016-12-08,2,2,@JetBlue it's down again today. Hoping you get this fixed
15:41:49,2016-12-08,2,2,Hey @VirginAtlantic took a flight a month ago and still haven't got the air miles! What gives?
15:41:51,2016-12-08,2,1,@united @kristinagosta second Kristen you guys blow
15:42:00,2016-12-08,1,1,To #celebrate the 10th anniversary of the @VirginAtlantic's Heathrow T3 Clubhouse, it will undergo a makeover. 
https://t.co/AeLtbukH8f
15:42:23,2016-12-08,2,2,@Delta ...as soon as we arrive to check in, they only put my husband on the flight! An upgrade there or on our return maybe? But first...
15:42:37,2016-12-08,2,2,Another delayed @united flight! But on the plus side, the flight attendants are awesome!
15:42:43,2016-12-08,2,2,@united can I pay you assholes for an overpriced can of beer at least @bror14
15:42:49,2016-12-08,2,2,Never ever ever ever flying @AmericanAir again
15:42:50,2016-12-08,2,2,@Delta ...can we get there?!? We have a 23 hour journey with a 4 year old and 6 year old!
15:42:51,2016-12-08,2,2,@JetBlue employee flying wth us gave me some goodies 👌🏽 https://t.co/Up34YTocx8
15:42:53,2016-12-08,2,0,@Delta thank you! This is why you guys are the best!!
15:42:58,2016-12-08,2,2,@AmericanAir We got vouchers for the NYC Airporter but been waiting for that now for 30min. Hope we don't miss this new flight too!
15:43:01,2016-12-08,2,2,Alright @JetBlue... been sitting on this planet for 2 hours now in Long Beach. Gotta give the plan a free cocktail or something
15:43:11,2016-12-08,2,1,@JetBlue it's down again today . Hoping you can get it running tomorrow!!!
15:43:18,2016-12-08,2,2,@JetBlue are the tickets only one way
15:43:20,2016-12-08,2,1,@NotAtAllUnited @united @Preach_COOP Oh, I know they'll spin it rather than flat out admitting it.
15:43:29,2016-12-08,2,2,@AmericanAir Worst customer relations!! $125 for a prepaid bag cause a credit card got stolen?! #neverflyAA #badbusiness
15:43:30,2016-12-08,2,2,@united Flight delayed in Europe? Tweet us your flight delay &amp; we'll respond with the amount of compensation you're eligible for!  ✈️ $£€
15:43:30,2016-12-08,2,2,@AmericanAir, concerning to see passenger w an arm cast and sling seated in Exit row 14D on AA264. Safety issue? https://t.co/XgZOTBp9YE
15:43:31,2016-12-08,2,2,@AlaskaAir WX causing any cancellations into PDX today?
15:43:42,2016-12-08,2,2,Alright @JetBlue... been sitting on this plane/runway for 2 hours now in Long Beach. Gotta give the plan a free cocktail or something
15:43:42,2016-12-08,2,2,@AmericanAir As I was checking in was asked if I wanted to upgrade said yes &amp; then was told it wasn't available ☹️
15:43:49,2016-12-08,2,0,No deals for Chicago @JetBlue Airways? Not a good look!!!
15:43:55,2016-12-08,2,2,@KathrynTappen @Delta They are elegant when flying!
15:44:26,2016-12-08,2,2,@AmericanAir me too!!!!
15:44:33,2016-12-08,2,2,I generally appreciate @AmericanAir but please remind me that their LGA-DCA shuttle is a mess next time I think about booking it.
15:44:44,2016-12-08,2,2,@united I did submit to Customer Care immediately but haven't heard anything back.
15:44:47,2016-12-08,2,2,35 people on the upgrade list on an @AmericanAir flight. Great way to mess up your fidelity system you guys, this is insane.
